ID,Name,Definition,Synonyms,Xrefs,Is_Obsolete
DOID:2345,Disorders of plasma protein metabolism,,,ICD9CM_1986:273; ICD9CM_1986:273.2; ICD9CM_1986:273.8; ICD9CM_1986:273.9; ICD9CM_1987:273; ICD9CM_1987:273.2; ICD9CM_1987:273.8; ICD9CM_1987:273.9; ICD9CM_1988:273; ICD9CM_1988:273.2; ICD9CM_1988:273.8; ICD9CM_1988:273.9; ICD9CM_1989:273; ICD9CM_1989:273.2; ICD9CM_1989:273.8; ICD9CM_1989:273.9; ICD9CM_1990:273; ICD9CM_1990:273.2; ICD9CM_1990:273.8; ICD9CM_1990:273.9; ICD9CM_1991:273; ICD9CM_1991:273.2; ICD9CM_1991:273.8; ICD9CM_1991:273.9; ICD9CM_1992:273; ICD9CM_1992:273.2; ICD9CM_1992:273.8; ICD9CM_1992:273.9; ICD9CM_1993:273; ICD9CM_1993:273.2; ICD9CM_1993:273.8; ICD9CM_1993:273.9; ICD9CM_1994:273; ICD9CM_1994:273.2; ICD9CM_1994:273.8; ICD9CM_1994:273.9; ICD9CM_1995:273; ICD9CM_1995:273.2; ICD9CM_1995:273.8; ICD9CM_1995:273.9; ICD9CM_1996:273; ICD9CM_1996:273.2; ICD9CM_1996:273.8; ICD9CM_1996:273.9; ICD9CM_1997:273; ICD9CM_1997:273.2; ICD9CM_1997:273.8; ICD9CM_1997:273.9; ICD9CM_1998:273; ICD9CM_1998:273.2; ICD9CM_1998:273.8; ICD9CM_1998:273.9; ICD9CM_1999:273; ICD9CM_1999:273.2; ICD9CM_1999:273.8; ICD9CM_1999:273.9; ICD9CM_2000:273; ICD9CM_2000:273.2; ICD9CM_2000:273.8; ICD9CM_2000:273.9; ICD9CM_2001:273; ICD9CM_2001:273.2; ICD9CM_2001:273.8; ICD9CM_2001:273.9; ICD9CM_2002:273; ICD9CM_2002:273.2; ICD9CM_2002:273.8; ICD9CM_2002:273.9; ICD9CM_2003:273; ICD9CM_2003:273.2; ICD9CM_2003:273.8; ICD9CM_2003:273.9; ICD9CM_2004:273; ICD9CM_2004:273.2; ICD9CM_2004:273.8; ICD9CM_2004:273.9; ICD9CM_2005:273; ICD9CM_2005:273.2; ICD9CM_2005:273.8; ICD9CM_2005:273.9; ICD9CM_2006:273; ICD9CM_2006:273.9; SNOMEDCT_2005_01_31:190813008; SNOMEDCT_2005_01_31:190822009; SNOMEDCT_2005_01_31:190825006; SNOMEDCT_2005_01_31:190826007; UMLS_CUI:C0029594; UMLS_CUI:C0029698; UMLS_CUI:C0154253; UMLS_ICD9CM_2005_AUI:A0240724; UMLS_ICD9CM_2005_AUI:A0240726; UMLS_ICD9CM_2005_AUI:A0271835; UMLS_ICD9CM_2005_AUI:A0271842; UMLS_ICD9CM_2006_AUI:A8343992; UMLS_ICD9CM_2006_AUI:A8343994; UMLS_SNOMEDCT_2005_01_31_AUI:A2888917; UMLS_SNOMEDCT_2005_01_31_AUI:A3015693; UMLS_SNOMEDCT_2005_01_31_AUI:A3052950; UMLS_SNOMEDCT_2005_01_31_AUI:A3052965; UMLS_SNOMEDCT_2005_01_31_AUI:A3053312; UMLS_SNOMEDCT_2005_01_31_AUI:A3400440; UMLS_SNOMEDCT_2005_01_31_AUI:A3606364; UMLS_SNOMEDCT_2005_01_31_AUI:A3606398; UMLS_SNOMEDCT_2005_01_31_AUI:A3608055; UMLS_ST:T047; UMLS_ST:T191,False
DOID:2351,Iron Metabolism Disorders,,"""Disorder of iron metabolism (disorder)"" EXACT [SNOMEDCT_2005_07_31:30913008]; ""Disorder of iron metabolism NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:190851008]; ""Disorders of iron metabolism"" EXACT [ICD9CM_2006:275.0]; ""iron disorder"" EXACT [CSP2005:1630-2859]; ""Iron disorder"" EXACT [SNOMEDCT_2005_07_31:154751003]; ""Iron disorder"" EXACT [SNOMEDCT_2005_07_31:267504005]",ICD9CM_1986:275.0; ICD9CM_1987:275.0; ICD9CM_1988:275.0; ICD9CM_1989:275.0; ICD9CM_1990:275.0; ICD9CM_1991:275.0; ICD9CM_1992:275.0; ICD9CM_1993:275.0; ICD9CM_1994:275.0; ICD9CM_1995:275.0; ICD9CM_1996:275.0; ICD9CM_1997:275.0; ICD9CM_1998:275.0; ICD9CM_1999:275.0; ICD9CM_2000:275.0; ICD9CM_2001:275.0; ICD9CM_2002:275.0; ICD9CM_2003:275.0; ICD9CM_2004:275.0; ICD9CM_2005:275.0; ICD9CM_2006:275.0; MSH2005_2005_01_17:M0028591; MSH2006_2005_11_15:D019189; SNOMEDCT_2005_01_31:190851008; SNOMEDCT_2005_01_31:30913008; UMLS_CSP2004_AUI:A1188558; UMLS_CUI:C0012715; UMLS_ICD9CM_2005_AUI:A0240733; UMLS_ICD9CM_2006_AUI:A8340966; UMLS_MSH2005_2005_01_17_AUI:A0689078; UMLS_MSH2005_2005_01_17_AUI:A0689208; UMLS_MSH2005_2005_01_17_AUI:A0725359; UMLS_MSH2005_2005_01_17_AUI:A0725360; UMLS_MSH2005_2005_01_17_AUI:A0743425; UMLS_MSH2005_2005_01_17_AUI:A0743426; UMLS_SNOMEDCT_2005_01_31_AUI:A3015616; UMLS_SNOMEDCT_2005_01_31_AUI:A3015617; UMLS_SNOMEDCT_2005_01_31_AUI:A3400232; UMLS_SNOMEDCT_2005_01_31_AUI:A3400233; UMLS_ST:T047,False
DOID:2356,Myeloproliferative disease,,"""Myeloid neoplasm (morphologic abnormality)"" EXACT [SNOMEDCT_2005_07_31:414792005]; ""Myeloproliferative disease NOS"" EXACT [MTHICD9_2006:238.7]; ""Myeloproliferative disease, no ICD-O subtype (morphologic abnormality)"" EXACT [SNOMEDCT_2005_07_31:128925001]; ""Myeloproliferative disease, NOS"" EXACT [SNOMEDCT_2005_07_31:20921005]; ""Myeloproliferative disorder"" EXACT [SNOMEDCT_2005_07_31:188772004]; ""Myeloproliferative disorder (morphologic abnormality)"" EXACT [SNOMEDCT_2005_07_31:414794006]; ""myeloproliferative neoplasm"" EXACT [CSP2005:2004-0893]; ""Myeloproliferative Tumors"" EXACT [NCI2004_11_17:C9290]",GeneRIF:11746971; GeneRIF:12486316; GeneRIF:12560215; GeneRIF:12740446; GeneRIF:12816863; GeneRIF:12969958; GeneRIF:14500898; GeneRIF:14530810; GeneRIF:14636651; GeneRIF:14966562; GeneRIF:15122901; GeneRIF:15507213; GeneRIF:15572213; GeneRIF:15632005; GeneRIF:15718420; GeneRIF:15781101; GeneRIF:15858187; GeneRIF:15928039; GeneRIF:16127461; GeneRIF:16204151; GeneRIF:16314519; MSH2005_2005_01_17:M0014332; MSH2006_2005_11_15:D009196; NCI2004_11_17:C9290; SNOMEDCT_2005_01_31:128925001; SNOMEDCT_2005_01_31:414792005; SNOMEDCT_2005_01_31:414794006; UMLS_CSP2004_AUI:A1199657; UMLS_CUI:C0027022; UMLS_MSH2005_2005_01_17_AUI:A0050267; UMLS_MSH2005_2005_01_17_AUI:A0050332; UMLS_MSH2005_2005_01_17_AUI:A0089372; UMLS_MSH2005_2005_01_17_AUI:A0436842; UMLS_MTHICD9_2005_AUI:A1873051; UMLS_NCI2004_11_17_AUI:A7572323; UMLS_NCI2004_11_17_AUI:A7577730; UMLS_NCI2004_11_17_AUI:A7604738; UMLS_NCI2004_11_17_AUI:A7609508; UMLS_NCI2004_11_17_AUI:A7609510; UMLS_NCI2004_11_17_AUI:A7609517; UMLS_NCI2004_11_17_AUI:A7609519; UMLS_NCI2004_11_17_AUI:A7609520; UMLS_SNOMEDCT_2005_01_31_AUI:A3047134; UMLS_SNOMEDCT_2005_01_31_AUI:A7873877; UMLS_SNOMEDCT_2005_01_31_AUI:A7879796; UMLS_SNOMEDCT_2005_01_31_AUI:A7879802; UMLS_SNOMEDCT_2005_01_31_AUI:A7879803; UMLS_SNOMEDCT_2005_01_31_AUI:A7883647; UMLS_ST:T191,False
DOID:2357,Anemia due to Disorder of Nucleotide Metabolism,,"""Anemia due to disorders of nucleotide metabolism (disorder)"" EXACT [SNOMEDCT_2005_07_31:191180008]",ICD9CM_2005:277.89; ICD9CM_2005:285.9; NCI2004_11_17:C35469; SNOMEDCT_2005_01_31:191180008; UMLS_CUI:C0475533; UMLS_NCI2004_11_17_AUI:A7609015; UMLS_SNOMEDCT_2005_01_31_AUI:A3095192; UMLS_SNOMEDCT_2005_01_31_AUI:A3095670; UMLS_SNOMEDCT_2005_01_31_AUI:A3597789; UMLS_ST:T047,False
DOID:2360,Anemia due to Enzyme Disorder,,,NCI2004_11_17:C35472; UMLS_CUI:C0494226; UMLS_NCI2004_11_17_AUI:A7609022; UMLS_ST:T047,False
DOID:2362,Anemia due to Chronic Disorder,,,NCI2004_11_17:C35659; UMLS_CUI:C0947976; UMLS_NCI2004_11_17_AUI:A7608999; UMLS_ST:T047,False
DOID:238,Pupil Disorders,,"""Pupillary disorder (disorder)"" EXACT [SNOMEDCT_2005_07_31:68633000]",MSH2005_2005_01_17:M0333811; MSH2006_2005_11_15:D011681; SNOMEDCT_2005_01_31:68633000; UMLS_CUI:C0034124; UMLS_MSH2005_2005_01_17_AUI:A1643916; UMLS_MSH2005_2005_01_17_AUI:A1643917; UMLS_MSH2005_2005_01_17_AUI:A1643918; UMLS_MSH2005_2005_01_17_AUI:A1643919; UMLS_SNOMEDCT_2005_01_31_AUI:A3318561; UMLS_SNOMEDCT_2005_01_31_AUI:A3400500; UMLS_SNOMEDCT_2005_01_31_AUI:A3654323; UMLS_ST:T047,False
DOID:2388,Renal vascular disease,,"""Renal Vascular Disorder"" EXACT [NCI2004_11_17:C35338]; ""Renal vascular disorder (disorder)"" EXACT [SNOMEDCT_2005_07_31:16934004]; ""Renal vascular disorders NOS"" EXACT [SNOMEDCT_2005_07_31:197814004]; ""Renal vascular disorders NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:266559003]; ""Vascular disorders of kidney"" EXACT [ICD9CM_2006:593.81]",GeneRIF:12588882; GeneRIF:14557465; ICD9CM_1986:593.81; ICD9CM_1987:593.81; ICD9CM_1988:593.81; ICD9CM_1989:593.81; ICD9CM_1990:593.81; ICD9CM_1991:593.81; ICD9CM_1992:593.81; ICD9CM_1993:593.81; ICD9CM_1994:593.81; ICD9CM_1995:593.81; ICD9CM_1996:593.81; ICD9CM_1997:593.81; ICD9CM_1998:593.81; ICD9CM_1999:593.81; ICD9CM_2000:593.81; ICD9CM_2001:593.81; ICD9CM_2002:593.81; ICD9CM_2003:593.81; ICD9CM_2004:593.81; ICD9CM_2005:593.81; ICD9CM_2006:593.81; NCI2004_11_17:C35338; SNOMEDCT_2005_01_31:16934004; SNOMEDCT_2005_01_31:266559003; UMLS_CUI:C0268790; UMLS_ICD9CM_2005_AUI:A0277829; UMLS_ICD9CM_2006_AUI:A8345967; UMLS_NCI2004_11_17_AUI:A7618401; UMLS_SNOMEDCT_2005_01_31_AUI:A3064007; UMLS_SNOMEDCT_2005_01_31_AUI:A3064008; UMLS_SNOMEDCT_2005_01_31_AUI:A3082033; UMLS_SNOMEDCT_2005_01_31_AUI:A3193832; UMLS_SNOMEDCT_2005_01_31_AUI:A3665988; UMLS_SNOMEDCT_2005_01_31_AUI:A3665989; UMLS_ST:T047,False
DOID:24,lobular organ disease,,,,False
DOID:240,Iris Diseases,,"""Disorder of iris (disorder)"" EXACT [SNOMEDCT_2005_07_31:85478004]; ""Iris Disorder"" EXACT [NCI2004_11_17:C34737]; ""Iris disorders"" EXACT [SNOMEDCT_2005_07_31:155116005]; ""Iris disorders"" EXACT [SNOMEDCT_2005_07_31:267719008]",MSH2005_2005_01_17:M0011716; MSH2006_2005_11_15:D007499; NCI2004_11_17:C34737; SNOMEDCT_2005_01_31:85478004; UMLS_CUI:C0022078; UMLS_MSH2005_2005_01_17_AUI:A0050031; UMLS_MSH2005_2005_01_17_AUI:A0075768; UMLS_MSH2005_2005_01_17_AUI:A0075769; UMLS_MSH2005_2005_01_17_AUI:A0406961; UMLS_NCI2004_11_17_AUI:A7601701; UMLS_SNOMEDCT_2005_01_31_AUI:A3400227; UMLS_SNOMEDCT_2005_01_31_AUI:A3400231; UMLS_ST:T047,False
DOID:2445,Pituitary Diseases,,,GeneRIF:15928241; MSH2005_2005_01_17:M0016908; MSH2006_2005_11_15:D010900; NCI2004_11_17:C26854; NCI2004_11_17:C27567; SNOMEDCT_2005_01_31:190495006; SNOMEDCT_2005_01_31:399244003; UMLS_CSP2004_AUI:A0319748; UMLS_CUI:C0032002; UMLS_CUI:C1335033; UMLS_MSH2005_2005_01_17_AUI:A0050087; UMLS_MSH2005_2005_01_17_AUI:A0101824; UMLS_MSH2005_2005_01_17_AUI:A0101825; UMLS_MSH2005_2005_01_17_AUI:A0406979; UMLS_MSH2005_2005_01_17_AUI:A1188596; UMLS_MSH2005_2005_01_17_AUI:A1643355; UMLS_MSH2005_2005_01_17_AUI:A1643356; UMLS_MSH2005_2005_01_17_AUI:A1643357; UMLS_MSH2005_2005_01_17_AUI:A1643358; UMLS_MSH2005_2005_01_17_AUI:A1643736; UMLS_MSH2005_2005_01_17_AUI:A1643737; UMLS_MSH2005_2005_01_17_AUI:A1643738; UMLS_MSH2005_2005_01_17_AUI:A1643739; UMLS_MSH2005_2005_01_17_AUI:A1643879; UMLS_MSH2005_2005_01_17_AUI:A1643880; UMLS_MSH2005_2005_01_17_AUI:A1643881; UMLS_MTHICD9_2005_AUI:A1873401; UMLS_NCI2004_11_17_AUI:A7585688; UMLS_NCI2004_11_17_AUI:A7611516; UMLS_NCI2004_11_17_AUI:A7614914; UMLS_SNOMEDCT_2005_01_31_AUI:A3015691; UMLS_SNOMEDCT_2005_01_31_AUI:A3058407; UMLS_SNOMEDCT_2005_01_31_AUI:A3058408; UMLS_SNOMEDCT_2005_01_31_AUI:A3319591; UMLS_SNOMEDCT_2005_01_31_AUI:A3631552; UMLS_SNOMEDCT_2005_01_31_AUI:A6924814; UMLS_SNOMEDCT_2005_01_31_AUI:A6938403; UMLS_ST:T047,False
DOID:2448,"Bone Diseases, Endocrine",,,MSH2005_2005_01_17:M0002778; MSH2006_2005_11_15:D001849; UMLS_CUI:C0005942; UMLS_MSH2005_2005_01_17_AUI:A0135367; UMLS_MSH2005_2005_01_17_AUI:A0880769; UMLS_MSH2005_2005_01_17_AUI:A0918936; UMLS_MSH2005_2005_01_17_AUI:A0918995; UMLS_MSH2005_2005_01_17_AUI:A0928266; UMLS_MSH2005_2005_01_17_AUI:A0928267; UMLS_ST:T047,False
DOID:2462,Retinal vascular disorder,,"""retina circulation disorder"" EXACT [CSP2005:1114-7471]; ""Retinal Vascular Disorder"" EXACT [NCI2004_11_17:C35170]; ""Retinal vascular disorder (disorder)"" EXACT [SNOMEDCT_2005_07_31:57534004]",NCI2004_11_17:C35170; SNOMEDCT_2005_01_31:57534004; UMLS_CSP2004_AUI:A1183633; UMLS_CUI:C0154833; UMLS_NCI2004_11_17_AUI:A7618530; UMLS_SNOMEDCT_2005_01_31_AUI:A3195141; UMLS_SNOMEDCT_2005_01_31_AUI:A3669891; UMLS_ST:T047,False
DOID:2463,Non-Neoplastic Retinal Disorder,,,NCI2004_11_17:C27610; UMLS_CUI:C1335039; UMLS_NCI2004_11_17_AUI:A7611528; UMLS_ST:T047,False
DOID:2468,Psychotic Disorders,,,GeneRIF:11803453; GeneRIF:11936240; GeneRIF:12874601; GeneRIF:12960745; GeneRIF:15048655; GeneRIF:15121480; GeneRIF:15211634; GeneRIF:15347806; GeneRIF:15488308; GeneRIF:15494707; GeneRIF:15542731; GeneRIF:15728856; GeneRIF:15729709; GeneRIF:16027741; GeneRIF:16082692; ICD9CM_1986:290-299.99; ICD9CM_1986:295-299.99; ICD9CM_1986:298; ICD9CM_1986:298.8; ICD9CM_1986:298.9; ICD9CM_1987:290-299.99; ICD9CM_1987:295-299.99; ICD9CM_1987:298; ICD9CM_1987:298.8; ICD9CM_1987:298.9; ICD9CM_1988:290-299.99; ICD9CM_1988:295-299.99; ICD9CM_1988:298; ICD9CM_1988:298.8; ICD9CM_1988:298.9; ICD9CM_1989:290-299.99; ICD9CM_1989:295-299.99; ICD9CM_1989:298; ICD9CM_1989:298.8; ICD9CM_1989:298.9; ICD9CM_1990:290-299.99; ICD9CM_1990:295-299.99; ICD9CM_1990:298; ICD9CM_1990:298.8; ICD9CM_1990:298.9; ICD9CM_1991:290-299.99; ICD9CM_1991:295-299.99; ICD9CM_1991:298; ICD9CM_1991:298.8; ICD9CM_1991:298.9; ICD9CM_1992:290-299.99; ICD9CM_1992:295-299.99; ICD9CM_1992:298; ICD9CM_1992:298.8; ICD9CM_1992:298.9; ICD9CM_1993:290-299.99; ICD9CM_1993:295-299.99; ICD9CM_1993:298; ICD9CM_1993:298.8; ICD9CM_1993:298.9; ICD9CM_1994:290-299.99; ICD9CM_1994:295-299.99; ICD9CM_1994:298; ICD9CM_1994:298.8; ICD9CM_1994:298.9; ICD9CM_1995:290-299.99; ICD9CM_1995:295-299.99; ICD9CM_1995:298; ICD9CM_1995:298.8; ICD9CM_1995:298.9; ICD9CM_1996:290-299.99; ICD9CM_1996:295-299.99; ICD9CM_1996:298; ICD9CM_1996:298.8; ICD9CM_1996:298.9; ICD9CM_1997:290-299.99; ICD9CM_1997:295-299.99; ICD9CM_1997:298; ICD9CM_1997:298.8; ICD9CM_1997:298.9; ICD9CM_1998:290-299.99; ICD9CM_1998:295-299.99; ICD9CM_1998:298; ICD9CM_1998:298.8; ICD9CM_1998:298.9; ICD9CM_1999:290-299.99; ICD9CM_1999:295-299.99; ICD9CM_1999:298; ICD9CM_1999:298.8; ICD9CM_1999:298.9; ICD9CM_2000:290-299.99; ICD9CM_2000:295-299.99; ICD9CM_2000:298; ICD9CM_2000:298.8; ICD9CM_2000:298.9; ICD9CM_2001:290-299.99; ICD9CM_2001:295-299.99; ICD9CM_2001:298; ICD9CM_2001:298.8; ICD9CM_2001:298.9; ICD9CM_2002:290-299.99; ICD9CM_2002:295-299.99; ICD9CM_2002:298; ICD9CM_2002:298.8; ICD9CM_2002:298.9; ICD9CM_2003:290-299.99; ICD9CM_2003:295-299.99; ICD9CM_2003:298; ICD9CM_2003:298.8; ICD9CM_2003:298.9; ICD9CM_2004:290-299.99; ICD9CM_2004:295-299.99; ICD9CM_2004:298; ICD9CM_2004:298.8; ICD9CM_2004:298.9; ICD9CM_2005:290-299.99; ICD9CM_2005:295-299.99; ICD9CM_2005:298; ICD9CM_2005:298.8; ICD9CM_2005:298.9; ICD9CM_2006:298; SNOMEDCT_2005_01_31:268623006; SNOMEDCT_2005_01_31:69322001; UMLS_CSP2004_AUI:A0487711; UMLS_CUI:C0029516; UMLS_CUI:C0033975; UMLS_CUI:C0154442; UMLS_CUI:C0497333; UMLS_ICD9CM_2005_AUI:A0240987; UMLS_ICD9CM_2005_AUI:A0240989; UMLS_ICD9CM_2005_AUI:A0272309; UMLS_ICD9CM_2005_AUI:A0755639; UMLS_ICD9CM_2005_AUI:A0767023; UMLS_ICD9CM_2006_AUI:A8344160; UMLS_MTHICD9_2005_AUI:A0000317; UMLS_MTHICD9_2005_AUI:A6994595; UMLS_SNOMEDCT_2005_01_31_AUI:A2871984; UMLS_SNOMEDCT_2005_01_31_AUI:A2872687; UMLS_SNOMEDCT_2005_01_31_AUI:A3061899; UMLS_SNOMEDCT_2005_01_31_AUI:A3294540; UMLS_SNOMEDCT_2005_01_31_AUI:A3607476; UMLS_SNOMEDCT_2005_01_31_AUI:A3653110; UMLS_ST:T048,False
DOID:2471,Infection due to Erysipelothrix rhusiopathiae (disorder),,"""[X]Erysipeloid, unspecified (disorder)"" EXACT [SNOMEDCT_2005_07_31:187309005]; ""Erysipeloid (disorder)"" EXACT [SNOMEDCT_2005_07_31:400105005]; ""Erysipelothrix (disease) [Ambiguous]"" EXACT [SNOMEDCT_2005_07_31:29878007]; ""Infection due to E. rhusiopathiae"" EXACT [MTHICD9_2006:027.1]; ""Infection due to Erysipelothrix rhusiopathiae"" EXACT [SNOMEDCT_2005_07_31:266005008]",MSH2005_2005_01_17:M0007676; MSH2006_2005_11_15:D004887; SNOMEDCT_2005_01_31:187309005; SNOMEDCT_2005_01_31:266005008; SNOMEDCT_2005_01_31:400105005; UMLS_CUI:C1276801; UMLS_MSH2005_2005_01_17_AUI:A0055751; UMLS_MSH2005_2005_01_17_AUI:A0055756; UMLS_MTHICD9_2005_AUI:A0055752; UMLS_MTHICD9_2005_AUI:A0551457; UMLS_MTHICD9_2005_AUI:A0561018; UMLS_MTHICD9_2005_AUI:A1873254; UMLS_SNOMEDCT_2005_01_31_AUI:A2881325; UMLS_SNOMEDCT_2005_01_31_AUI:A2969441; UMLS_SNOMEDCT_2005_01_31_AUI:A2969443; UMLS_SNOMEDCT_2005_01_31_AUI:A3065289; UMLS_SNOMEDCT_2005_01_31_AUI:A3086028; UMLS_SNOMEDCT_2005_01_31_AUI:A3437006; UMLS_SNOMEDCT_2005_01_31_AUI:A3511528; UMLS_SNOMEDCT_2005_01_31_AUI:A3795688; UMLS_ST:T047,False
DOID:2485,Phosphorus Metabolism Disorders,,"""Disorder of phosphorus metabolism (disorder)"" EXACT [SNOMEDCT_2005_07_31:87049008]; ""Disorder of phosphorus metabolism NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:190862008]; ""Disorders of phosphorus metabolism"" EXACT [ICD9CM_2006:275.3]; ""Disorders of phosphorus metabolism (disorder)"" EXACT [SNOMEDCT_2005_07_31:190858002]; ""Phosphorus disorder"" EXACT [SNOMEDCT_2005_07_31:154752005]; ""Phosphorus disorder"" EXACT [SNOMEDCT_2005_07_31:267505006]; ""phosphorus metabolism disorder"" EXACT [CSP2005:0531-8952]",ICD9CM_1986:275.3; ICD9CM_1987:275.3; ICD9CM_1988:275.3; ICD9CM_1989:275.3; ICD9CM_1990:275.3; ICD9CM_1991:275.3; ICD9CM_1992:275.3; ICD9CM_1993:275.3; ICD9CM_1994:275.3; ICD9CM_1995:275.3; ICD9CM_1996:275.3; ICD9CM_1997:275.3; ICD9CM_1998:275.3; ICD9CM_1999:275.3; ICD9CM_2000:275.3; ICD9CM_2001:275.3; ICD9CM_2002:275.3; ICD9CM_2003:275.3; ICD9CM_2004:275.3; ICD9CM_2005:275.3; ICD9CM_2006:275.3; MSH2005_2005_01_17:M0016725; MSH2006_2005_11_15:D010760; SNOMEDCT_2005_01_31:190862008; SNOMEDCT_2005_01_31:87049008; UMLS_CSP2004_AUI:A0486507; UMLS_CUI:C0031707; UMLS_ICD9CM_2005_AUI:A0240745; UMLS_ICD9CM_2006_AUI:A8340969; UMLS_MSH2005_2005_01_17_AUI:A0050272; UMLS_MSH2005_2005_01_17_AUI:A0050342; UMLS_MSH2005_2005_01_17_AUI:A0085279; UMLS_MSH2005_2005_01_17_AUI:A0085280; UMLS_MSH2005_2005_01_17_AUI:A0101063; UMLS_MSH2005_2005_01_17_AUI:A0101064; UMLS_SNOMEDCT_2005_01_31_AUI:A3015689; UMLS_SNOMEDCT_2005_01_31_AUI:A3400419; UMLS_SNOMEDCT_2005_01_31_AUI:A3400420; UMLS_SNOMEDCT_2005_01_31_AUI:A3400421; UMLS_ST:T047,False
DOID:25,corticomedullary organ disease,,,,False
DOID:251,Alcohol-induced mental disorders,,,ICD9CM_1986:291; ICD9CM_1986:291.8; ICD9CM_1987:291; ICD9CM_1987:291.8; ICD9CM_1988:291; ICD9CM_1988:291.8; ICD9CM_1989:291; ICD9CM_1989:291.8; ICD9CM_1990:291; ICD9CM_1990:291.8; ICD9CM_1991:291; ICD9CM_1991:291.8; ICD9CM_1992:291; ICD9CM_1992:291.8; ICD9CM_1993:291; ICD9CM_1993:291.8; ICD9CM_1994:291; ICD9CM_1994:291.8; ICD9CM_1995:291; ICD9CM_1995:291.8; ICD9CM_1996:291; ICD9CM_1996:291.8; ICD9CM_1996:291.89; ICD9CM_1997:291; ICD9CM_1997:291.8; ICD9CM_1997:291.89; ICD9CM_1998:291; ICD9CM_1998:291.8; ICD9CM_1998:291.89; ICD9CM_1999:291; ICD9CM_1999:291.8; ICD9CM_1999:291.89; ICD9CM_2000:291; ICD9CM_2000:291.8; ICD9CM_2000:291.89; ICD9CM_2001:291; ICD9CM_2001:291.8; ICD9CM_2001:291.89; ICD9CM_2002:291; ICD9CM_2002:291.8; ICD9CM_2002:291.89; ICD9CM_2003:291; ICD9CM_2003:291.8; ICD9CM_2003:291.89; ICD9CM_2004:291; ICD9CM_2004:291.8; ICD9CM_2004:291.89; ICD9CM_2005:291; ICD9CM_2005:291.8; ICD9CM_2005:291.89; ICD9CM_2006:291.8; ICD9CM_2006:291.89; UMLS_CUI:C1456283; UMLS_CUI:C1456285; UMLS_ICD9CM_2005_AUI:A6995064; UMLS_ICD9CM_2005_AUI:A6995091; UMLS_ICD9CM_2005_AUI:A6995092; UMLS_ICD9CM_2006_AUI:A8378448; UMLS_ICD9CM_2006_AUI:A8378449; UMLS_ST:T048,False
DOID:2519,Testicular Diseases,,"""Disorder of testis"" EXACT [SNOMEDCT_2005_07_31:297228003]; ""Disorder of testis (disorder)"" EXACT [SNOMEDCT_2005_07_31:64910008]; ""Testicular disease"" EXACT [SNOMEDCT_2005_07_31:236763001]; ""Testicular Disorder"" EXACT [NCI2004_11_17:C26890]; ""testis disorder"" EXACT [CSP2005:2587-6706]",ICD9CM_2005:608.89; ICD9CM_2005:608.9; MSH2005_2005_01_17:M0021188; MSH2006_2005_11_15:D013733; NCI2004_11_17:C26890; SNOMEDCT_2005_01_31:236763001; SNOMEDCT_2005_01_31:64910008; UMLS_CSP2004_AUI:A0490215; UMLS_CUI:C0039584; UMLS_MSH2005_2005_01_17_AUI:A0049892; UMLS_MSH2005_2005_01_17_AUI:A0050124; UMLS_MSH2005_2005_01_17_AUI:A0124302; UMLS_MSH2005_2005_01_17_AUI:A0124303; UMLS_NCI2004_11_17_AUI:A7574022; UMLS_NCI2004_11_17_AUI:A7626548; UMLS_SNOMEDCT_2005_01_31_AUI:A3015738; UMLS_SNOMEDCT_2005_01_31_AUI:A3076292; UMLS_SNOMEDCT_2005_01_31_AUI:A3318570; UMLS_SNOMEDCT_2005_01_31_AUI:A3400626; UMLS_SNOMEDCT_2005_01_31_AUI:A6922426; UMLS_SNOMEDCT_2005_01_31_AUI:A6938458; UMLS_ST:T047,False
DOID:2522,Vulvar Non-Neoplastic Disease,,,NCI2004_11_17:C27620; UMLS_CUI:C1336980; UMLS_NCI2004_11_17_AUI:A7629222; UMLS_NCI2004_11_17_AUI:A7629223; UMLS_ST:T047,False
